# Time	Temperature	Voltage	for 10 mA drive current
5.0863e+02	1.1056e+02	2.9773e-08
5.1036e+02	1.1102e+02	3.4077e-09
5.1208e+02	1.1134e+02	5.9785e-09
5.1381e+02	1.1158e+02	3.5632e-08
5.1555e+02	1.1177e+02	5.2611e-09
5.1729e+02	1.1195e+02	4.0414e-08
5.1902e+02	1.1213e+02	1.0462e-08
5.2075e+02	1.1230e+02	7.2339e-09
5.2248e+02	1.1244e+02	4.3404e-08
5.2423e+02	1.1259e+02	2.8099e-09
5.2595e+02	1.1274e+02	1.6202e-08
5.2774e+02	1.1285e+02	2.5169e-08
5.2948e+02	1.1294e+02	2.6903e-08
5.3122e+02	1.1308e+02	2.2180e-08
5.3295e+02	1.1323e+02	2.2180e-08
5.3466e+02	1.1336e+02	1.2112e-07
5.3641e+02	1.1351e+02	1.5962e-08
5.3815e+02	1.1370e+02	5.6496e-08
5.3991e+02	1.1384e+02	5.0757e-08
5.4164e+02	1.1397e+02	3.5392e-08
5.4336e+02	1.1411e+02	5.3686e-08
5.4511e+02	1.1420e+02	8.3997e-08
5.4687e+02	1.1431e+02	6.3312e-08
5.4863e+02	1.1442e+02	5.8409e-08
5.5037e+02	1.1455e+02	5.1295e-08
5.5211e+02	1.1468e+02	4.5855e-08
5.5386e+02	1.1482e+02	1.3260e-07
5.5562e+02	1.1499e+02	3.8621e-08
5.5736e+02	1.1515e+02	7.5328e-08
5.5912e+02	1.1533e+02	4.1730e-08
5.6087e+02	1.1547e+02	8.5551e-08
5.6262e+02	1.1560e+02	3.6887e-08
5.6438e+02	1.1575e+02	6.3551e-08
5.6615e+02	1.1589e+02	5.0040e-08
5.6791e+02	1.1604e+02	2.9055e-08
5.6966e+02	1.1619e+02	3.4735e-08
5.7143e+02	1.1638e+02	3.7664e-09
5.7319e+02	1.1655e+02	9.0872e-09
5.7495e+02	1.1670e+02	5.1295e-08
5.7669e+02	1.1687e+02	7.4133e-09
5.7846e+02	1.1705e+02	1.2513e-07
5.8025e+02	1.1724e+02	4.2148e-08
5.8202e+02	1.1739e+02	1.0845e-07
5.8378e+02	1.1752e+02	1.4097e-07
5.8555e+02	1.1765e+02	2.2945e-07
5.8733e+02	1.1779e+02	2.8930e-07
5.8911e+02	1.1792e+02	4.3248e-07
5.9091e+02	1.1805e+02	5.0918e-07
5.9267e+02	1.1817e+02	6.5811e-07
5.9445e+02	1.1828e+02	7.9011e-07
5.9624e+02	1.1838e+02	9.6922e-07
5.9801e+02	1.1848e+02	1.1223e-06
5.9980e+02	1.1858e+02	1.3526e-06
6.0157e+02	1.1870e+02	1.5332e-06
6.0336e+02	1.1883e+02	1.7989e-06
6.0516e+02	1.1895e+02	1.9939e-06
6.0696e+02	1.1907e+02	2.2838e-06
6.0872e+02	1.1919e+02	2.4894e-06
6.1049e+02	1.1929e+02	2.7912e-06
6.1228e+02	1.1942e+02	3.0590e-06
6.1408e+02	1.1957e+02	3.3473e-06
6.1588e+02	1.1971e+02	3.6452e-06
6.1768e+02	1.1987e+02	3.9653e-06
6.1947e+02	1.2006e+02	4.2809e-06
6.2128e+02	1.2028e+02	4.6160e-06
6.2308e+02	1.2050e+02	4.9680e-06
6.2489e+02	1.2072e+02	5.3487e-06
6.2668e+02	1.2094e+02	5.7215e-06
6.2848e+02	1.2117e+02	6.1313e-06
6.3028e+02	1.2140e+02	6.5567e-06
6.3210e+02	1.2163e+02	6.9937e-06
6.3390e+02	1.2186e+02	7.4773e-06
6.3572e+02	1.2209e+02	7.9619e-06
6.3754e+02	1.2233e+02	8.4789e-06
6.3936e+02	1.2259e+02	8.9978e-06
6.4119e+02	1.2284e+02	9.5570e-06
6.4300e+02	1.2308e+02	1.0290e-05
6.4482e+02	1.2332e+02	1.1618e-05
6.4666e+02	1.2357e+02	1.3838e-05
6.4849e+02	1.2382e+02	1.7213e-05
6.5032e+02	1.2410e+02	2.1926e-05
6.5214e+02	1.2435e+02	2.8464e-05
6.5398e+02	1.2461e+02	3.5977e-05
6.5577e+02	1.2488e+02	4.2691e-05
6.5759e+02	1.2516e+02	4.8386e-05
6.5942e+02	1.2542e+02	5.3669e-05
6.6125e+02	1.2569e+02	5.8797e-05
6.6310e+02	1.2595e+02	6.3452e-05
6.6494e+02	1.2620e+02	6.7330e-05
6.6677e+02	1.2644e+02	7.0088e-05
6.6859e+02	1.2668e+02	7.1746e-05
6.7043e+02	1.2691e+02	7.2968e-05
6.7225e+02	1.2715e+02	7.3948e-05
6.7409e+02	1.2737e+02	7.4780e-05
6.7594e+02	1.2760e+02	7.5512e-05
6.7776e+02	1.2783e+02	7.6114e-05
6.7958e+02	1.2803e+02	7.6646e-05
6.8143e+02	1.2824e+02	7.7132e-05
6.8328e+02	1.2844e+02	7.7574e-05
6.8514e+02	1.2864e+02	7.7965e-05
6.8699e+02	1.2885e+02	7.8333e-05
6.8883e+02	1.2906e+02	7.8673e-05
6.9068e+02	1.2927e+02	7.9014e-05
6.9252e+02	1.2948e+02	7.9307e-05
6.9436e+02	1.2968e+02	7.9619e-05
6.9621e+02	1.2989e+02	7.9891e-05
6.9807e+02	1.3008e+02	8.0181e-05
6.9992e+02	1.3028e+02	8.0429e-05
7.0176e+02	1.3049e+02	8.0721e-05
7.0363e+02	1.3068e+02	8.0959e-05
7.0549e+02	1.3087e+02	8.1243e-05
7.0736e+02	1.3106e+02	8.1447e-05
7.0921e+02	1.3124e+02	8.1713e-05
7.1107e+02	1.3144e+02	8.1905e-05
7.1294e+02	1.3161e+02	8.2148e-05
7.1482e+02	1.3180e+02	8.2341e-05
7.1669e+02	1.3198e+02	8.2559e-05
7.1856e+02	1.3217e+02	8.2757e-05
7.2043e+02	1.3234e+02	8.2959e-05
7.2230e+02	1.3252e+02	8.3133e-05
7.2417e+02	1.3268e+02	8.3315e-05
7.2604e+02	1.3286e+02	8.3478e-05
7.2790e+02	1.3304e+02	8.3654e-05
7.2978e+02	1.3322e+02	8.3805e-05
7.3166e+02	1.3339e+02	8.3988e-05
7.3356e+02	1.3357e+02	8.4113e-05
7.3543e+02	1.3374e+02	8.4285e-05
7.3731e+02	1.3392e+02	8.4417e-05
7.3920e+02	1.3408e+02	8.4574e-05
7.4109e+02	1.3425e+02	8.4706e-05
7.4298e+02	1.3440e+02	8.4867e-05
7.4487e+02	1.3456e+02	8.4983e-05
7.4676e+02	1.3472e+02	8.5150e-05
7.4865e+02	1.3488e+02	8.5259e-05
7.5054e+02	1.3501e+02	8.5395e-05
7.5245e+02	1.3516e+02	8.5514e-05
7.5434e+02	1.3529e+02	8.5646e-05
7.5623e+02	1.3542e+02	8.5757e-05
7.5812e+02	1.3555e+02	8.5876e-05
7.6002e+02	1.3569e+02	8.5997e-05
7.6193e+02	1.3582e+02	8.6119e-05
7.6382e+02	1.3596e+02	8.6216e-05
7.6573e+02	1.3609e+02	8.6331e-05
7.6763e+02	1.3623e+02	8.6442e-05
7.6963e+02	1.3638e+02	8.6555e-05
